Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,1.7240851108590928e-07,-0.001234139215334465,0.06300041079521179,14.272994996658875,0.727012443179941,1,1.628773868325911,0.4564984552014958,1.8223631381988525,3.0384626388549805,792,0.034969136118888855,0.031262271106243134,0.1
RL,1,1.628773868325911,0.4564984552014958,0.10307088494300842,13.559338977579474,0.7136560190794015,1,1.1865527830217655,0.7547974596807137,2.0,2.9081814289093018,800,0.011362075805664062,0.01,0.10307088494300842
RL,2,1.1865527830217655,0.7547974596807137,0.03586989641189575,13.048198796021927,0.5111401815575469,1,1.303468385382501,0.09391680030778193,1.919613242149353,3.14,789,0.02580241858959198,0.01,0.1
RL,3,1.303468385382501,0.09391680030778193,0.06966149806976318,12.433800229689437,0.6143985663324898,1,1.8437152912179202,-0.1837067732398962,2.0,2.9531636238098145,800,0.06123623251914978,0.01,0.1
RL,4,1.8437152912179202,-0.1837067732398962,0.07233420014381409,11.711015360880161,0.722784868809276,1,1.7282243952210476,-0.2097840291653522,1.936318039894104,3.0789051055908203,784,0.038689374923706055,0.01,0.1
RL,5,1.7282243952210476,-0.2097840291653522,0.17216692864894867,10.834422475691529,0.8765928851886322,1,1.7454797667460207,-0.15620495524032912,1.8967101573944092,3.14,800,0.01,0.015614978969097137,0.17216692864894867
RL,6,1.7454797667460207,-0.15620495524032912,0.0972011387348175,9.881195173743066,0.9532273019484627,1,1.7659365092427064,-0.08614186452847887,1.8321630954742432,3.036813735961914,541,0.046685561537742615,0.01,0.1
RL,7,1.7659365092427064,-0.08614186452847887,0.14555326104164124,8.889603015986795,0.991592157756271,1,1.9588923965572111,0.09316304216671897,2.0,3.14,462,0.02918630838394165,0.01,0.14555326104164124
RL,8,1.9588923965572111,0.09316304216671897,0.09862405061721802,7.834323433984994,1.055279582001801,1,1.9677872053116652,0.11782427057454538,2.0,3.14,781,0.036708250641822815,0.01,0.1
RL,9,1.9677872053116652,0.11782427057454538,0.1570587009191513,6.814345855898619,1.0199775780863751,1,1.9697297114271968,0.07383405937804936,2.0,3.14,787,0.01,0.027352415025234222,0.1570587009191513
RL,10,1.9697297114271968,0.07383405937804936,0.031731486320495605,5.871057231584606,0.9432886243140128,1,1.794765198115703,0.04785235225136704,1.8353285789489746,3.14,778,0.01,0.01,0.1
RL,11,1.794765198115703,0.04785235225136704,0.17818264663219452,4.881890404869708,0.9891668267148983,1,1.8437425372777785,-0.11600902150095865,1.84287428855896,3.0012097358703613,800,0.029019340872764587,0.016947247087955475,0.17818264663219452
RL,0,-8.725124503702379e-07,-0.008599467937315782,0.08374002575874329,14.351351334326365,0.6487137967310641,1,1.318207282283803,-0.6778449892972827,1.8032060861587524,3.14,800,0.015206292271614075,0.01,0.1
RL,1,1.318207282283803,-0.6778449892972827,0.1555252969264984,13.76854694777802,0.5828043865483448,1,0.8865853949923314,0.5609727075601265,1.9668643474578857,3.14,769,0.039467886090278625,0.01,0.1555252969264984
RL,2,0.8865853949923314,0.5609727075601265,0.1529054045677185,13.380782384369352,0.38776456340866794,1,0.7128198778941301,1.0621913450981426,2.0,3.14,759,0.02733972668647766,0.01,0.1529054045677185
RL,3,0.7128198778941301,1.0621913450981426,0.11036725342273712,13.121659813635635,0.2591225707337177,1,0.5991477482905293,0.25404385682537506,2.0,2.9822945594787598,792,0.01,0.019192613661289215,0.11036725342273712
RL,4,0.5991477482905293,0.25404385682537506,0.0909203588962555,12.881855812782376,0.23980400085325826,1,0.38964283848721065,0.11314307100033245,2.0,3.14,734,0.01,0.016988605260849,0.1
RL,5,0.38964283848721065,0.11314307100033245,0.11989061534404755,12.58695628082775,0.29489953195462704,1,1.405964053580782,-0.6869279530170832,1.9269065856933594,3.0691356658935547,800,0.01,0.010216623544692993,0.11989061534404755
RL,6,1.405964053580782,-0.6869279530170832,0.0931662917137146,12.036711591576383,0.5502446892513664,1,1.0245724162833512,-1.2715519408137088,2.0,3.14,800,0.01,0.01,0.1
RL,7,1.0245724162833512,-1.2715519408137088,0.14428970217704773,11.361195101169024,0.6755164904073592,1,0.9106507908124324,-0.41589410652033915,2.0,3.14,724,0.024649396538734436,0.01,0.14428970217704773
RL,8,0.9106507908124324,-0.41589410652033915,0.0821046531200409,11.282379232366548,0.07881586880247582,1,-0.010399325391552154,-0.01229004667024341,1.9991419315338135,2.941563129425049,800,0.01,0.011097244918346405,0.1
RL,9,-0.11525304105594507,-0.0048693864818107795,0.09974902868270874,11.370029625638752,-0.053767761475087994,-1,-0.11072084253988554,-0.009429504199739194,2.0,3.14,798,0.01,0.011182829737663269,0.1
RL,10,-0.10539808055461808,-0.0027100040810359226,0.15306837856769562,11.52944666776926,-0.05372911725304341,-1,-0.10382259506498255,-0.005016997028197212,2.0,2.854644775390625,774,0.03156626224517822,0.013241849839687347,0.15306837856769562
RL,11,-0.10382259506498255,-0.005016997028197212,0.1015855222940445,11.51566816403359,0.013778503735670355,0,-0.0985495055873579,0.0018514953258347265,2.0,3.14,800,0.01,0.01364792138338089,0.1015855222940445
RL,12,-0.0985495055873579,0.0018514953258347265,0.10074007511138916,11.371707974770084,0.14396018926350607,1,0.07684815137305144,0.0007002484634232825,2.0,2.8467891216278076,788,0.01,0.025652557611465454,0.10074007511138916
RL,13,0.07684815137305144,0.0007002484634232825,0.12089850008487701,11.36660943009247,0.0050985446776135035,0,-0.08461274328903913,-0.3191107433915461,1.9196135997772217,3.0434985160827637,795,0.01,0.01,0.12089850008487701
RL,14,-0.10308441027255986,-0.016473555149169206,0.16184669733047485,11.471526485047177,-0.052102471692155206,-1,-0.10204265649474459,-0.004639058745445118,1.8671824932098389,3.14,800,0.01,0.023102719336748123,0.16184669733047485
RL,15,-0.10136660136754001,-0.011295235106072532,0.06503960490226746,11.63948352410482,-0.0645608316591968,-1,-0.10075959776077013,-0.006454091653742802,2.0,3.14,800,0.06428475677967072,0.01,0.1
RL,16,0.2707021525370042,-0.447035895126801,0.10345090925693512,10.900662192249008,0.6968709224652212,1,1.6915429635088677,0.10878949379652286,1.9959032535552979,3.14,745,0.01,0.01,0.10345090925693512
RL,17,1.6915429635088677,0.10878949379652286,0.09381729364395142,10.069968945865575,0.8306932463834329,1,1.6179409135138387,0.31862117578967014,2.0,3.14,800,0.04537992179393768,0.010711327195167542,0.1
RL,18,1.6179409135138387,0.31862117578967014,0.01306101679801941,9.249541304204216,0.8204276416613592,1,1.650509806914696,0.23722550676564585,2.0,2.893895149230957,800,0.01,0.015763059258461,0.1
RL,19,1.650509806914696,0.23722550676564585,0.09829500317573547,8.338854992085949,0.9106863121182673,1,1.7050106611969333,0.09664354621627157,2.0,3.049269199371338,800,0.01,0.01,0.1
RL,20,1.7050106611969333,0.09664354621627157,0.15251098573207855,7.457964528623309,0.8808904634626398,1,1.710046636193824,-0.0012858456342884064,2.0,3.14,800,0.020991221070289612,0.01,0.15251098573207855
RL,21,1.710046636193824,-0.0012858456342884064,0.13364125788211823,6.552906556814902,0.9050579718084073,1,1.6945082610848743,-0.00474560473826744,2.0,2.7956671714782715,800,0.05313900113105774,0.01892027258872986,0.13364125788211823
