Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,4.641655329385777e-07,0.0018177673529992198,0.1033395528793335,14.35911747576798,0.6408834401995342,1,1.7554879997356703,0.0032126380504417353,1.8221194744110107,3.14,790,0.01,0.01,0.1033395528793335
RL,1,1.7554879997356703,0.0032126380504417353,0.08085021376609802,13.404974125235636,0.9541433505323429,1,1.7148715600163937,-0.09247815875425328,2.0,3.14,800,0.01,0.01,0.1
RL,2,1.7148715600163937,-0.09247815875425328,0.11935541033744812,12.345256030757982,1.0597180944776543,1,1.6907906118421945,-0.11284464700297094,2.0,3.14,800,0.01,0.01,0.11935541033744812
RL,3,1.6907906118421945,-0.11284464700297094,0.15062272548675537,11.602826587073789,0.742429443684193,1,1.2908571566373725,-0.0868744309181246,2.0,3.14,800,0.01,0.019287068396806717,0.15062272548675537
RL,4,1.2908571566373725,-0.0868744309181246,0.044856488704681396,11.02498485893677,0.5778417281370185,1,1.0201814009025172,-0.06778034347069672,2.0,3.14,800,0.023070305585861206,0.013918600976467133,0.1
RL,5,1.0201814009025172,-0.06778034347069672,0.07471737265586853,10.477013457260703,0.5479714016760671,1,1.1166024075907546,1.6049953724577792,2.0,2.6586029529571533,800,0.04102948307991028,0.01,0.1
RL,6,1.1166024075907546,1.6049953724577792,0.0854116678237915,10.045722983163264,0.43129047409743926,1,0.8172168727852457,0.887759284145337,1.9411582946777344,3.14,784,0.03034205734729767,0.027222976088523865,0.1
RL,7,0.8172168727852457,0.887759284145337,0.14084918797016144,9.813601710152314,0.2321212730109501,1,0.8056184020179405,0.008259322799014248,2.0,3.14,727,0.01,0.02924453839659691,0.14084918797016144
RL,8,0.8056184020179405,0.008259322799014248,0.07270672917366028,9.496288758960164,0.3173129511921502,1,1.383546039417613,-0.607319628242165,1.8878579139709473,3.14,796,0.011665821075439453,0.01,0.1
RL,9,1.383546039417613,-0.607319628242165,0.054173678159713745,9.066938102719682,0.42935065624048185,1,1.4888000674312958,-1.0745723665612434,1.9603265523910522,3.14,731,0.01,0.01,0.1
RL,10,1.4888000674312958,-1.0745723665612434,0.07873183488845825,8.303660390023198,0.7632777126964836,1,1.7008725635987185,-0.5395044236025504,2.0,3.0797057151794434,768,0.014840275049209595,0.01818395033478737,0.1
RL,11,1.7008725635987185,-0.5395044236025504,0.08122110366821289,7.418225706713487,0.8854346833097111,1,1.7156565294363746,-0.22092389266059295,2.0,3.14,800,0.01,0.01,0.1
RL,12,1.7156565294363746,-0.22092389266059295,0.12041816115379333,6.514763894025224,0.9034618126882634,1,1.6990509341227709,-0.12450349081641875,2.0,2.723677158355713,800,0.016663476824760437,0.01,0.12041816115379333
RL,13,1.6990509341227709,-0.12450349081641875,0.0754648745059967,5.685042016146934,0.8297218778782902,1,1.6018658125223821,0.00630260957224852,1.8524045944213867,3.0141067504882812,800,0.04839107394218445,0.01,0.1
RL,14,1.6018658125223821,0.00630260957224852,0.10868270695209503,4.7447402440464845,0.9403017721004492,1,1.8624458639834836,-0.021619912804987106,1.8987946510314941,3.121351957321167,794,0.06202419102191925,0.01,0.10868270695209503
RL,0,1.2579448644931337e-06,0.008426152968201187,0.1442069113254547,14.272223493020388,0.7277303448287729,1,1.7696466785782115,0.006426405818899061,1.9740246534347534,2.9767467975616455,772,0.023282945156097412,0.01,0.1442069113254547
RL,1,1.7696466785782115,0.006426405818899061,0.11194911599159241,13.411803841636399,0.8604196513839888,1,1.3849826197006292,0.027960710209495854,1.887033224105835,3.14,794,0.05030257999897003,0.014794409275054932,0.11194911599159241
RL,2,1.3849826197006292,0.027960710209495854,0.09405404329299927,12.493712539638818,0.9180913019975812,1,1.8057189374014408,-0.12284653786767186,1.875591516494751,3.058800458908081,794,0.09285177290439606,0.01,0.1
RL,3,1.8057189374014408,-0.12284653786767186,0.16086837649345398,11.6546498768838,0.8390626627550173,1,1.3645606756063338,-0.07057867397306691,2.0,2.9869332313537598,790,0.01,0.01,0.16086837649345398
RL,4,1.3645606756063338,-0.07057867397306691,0.08584704995155334,10.935908853289016,0.7187410235947844,1,0.8512586491000379,-0.035962454403951814,1.8834772109985352,3.14,800,0.01,0.014927677810192108,0.1
RL,5,0.8512586491000379,-0.035962454403951814,0.1417451798915863,10.41761012319449,0.518298730094525,1,1.0076928048426208,1.3174911211450187,2.0,3.14,785,0.01,0.01226082444190979,0.1417451798915863
RL,6,1.0076928048426208,1.3174911211450187,0.10610601305961609,10.006911471745815,0.41069865144867634,1,0.7338006286334495,0.7128465088170741,2.0,3.0651586055755615,512,0.032205790281295776,0.01,0.10610601305961609
RL,7,0.7338006286334495,0.7128465088170741,0.041310518980026245,9.762693445968768,0.24421802577704632,1,0.8352430477159516,-0.08236967172712546,1.9021527767181396,3.14,743,0.01,0.017292171716690063,0.1
RL,8,0.8352430477159516,-0.08236967172712546,0.060733675956726074,9.40538088010707,0.35731256586169735,1,0.877715777909351,-0.21364658253088503,2.0,3.14,788,0.01,0.01,0.1
RL,9,0.877715777909351,-0.21364658253088503,0.09212526679039001,8.938410299661758,0.46697058044531303,1,1.6450176036914157,-1.1654884994790486,2.0,2.9495177268981934,754,0.01,0.01,0.1
RL,10,1.6450176036914157,-1.1654884994790486,0.26644760370254517,8.150797202160492,0.7876130975012661,1,1.5334057094567444,-0.4804946503374995,1.8061610460281372,2.8659825325012207,582,0.05486364662647247,0.01,0.26644760370254517
RL,11,1.5334057094567444,-0.4804946503374995,0.09557020664215088,7.283950717930929,0.8668464842295629,1,1.683991916069333,-0.23828696446998276,2.0,3.054483413696289,799,0.05768103897571564,0.01,0.1
RL,12,1.683991916069333,-0.23828696446998276,0.06552049517631531,6.459599292966098,0.8243514249648305,1,1.4947033407700272,-0.03370537848653285,1.7145979404449463,3.0893359184265137,760,0.029376670718193054,0.01,0.1
RL,13,1.4947033407700272,-0.03370537848653285,0.07932069897651672,5.402405174397655,1.057194118568443,1,1.9741558795269107,-0.04344985511841122,2.0,3.14,800,0.0168219655752182,0.015218183398246765,0.1
RL,14,1.9741558795269107,-0.04344985511841122,0.07679638266563416,4.415678125408825,0.98672704898883,1,1.9042803147385639,-0.10457593671434853,1.9353275299072266,3.1056530475616455,800,0.01713387668132782,0.01916675642132759,0.1
RL,0,1.7266947442291247e-06,-0.009765506037146442,0.15628109872341156,14.258317268048945,0.7416835546822274,1,1.7772064194095567,-0.00820082566669974,1.8752199411392212,3.14,800,0.01046629250049591,0.013218067586421967,0.15628109872341156
RL,1,1.7772064194095567,-0.00820082566669974,0.1366996020078659,13.427099732861738,0.8312175351872071,1,1.683970959835873,-0.042323572900442315,2.0,2.803018808364868,800,0.057162582874298096,0.01,0.1366996020078659
RL,2,1.683970959835873,-0.042323572900442315,0.10362602770328522,12.448001964647887,0.9790977682138511,1,1.7661988033417597,-0.11352400858175904,1.829463243484497,3.14,799,0.012710511684417725,0.01,0.10362602770328522
RL,3,1.7661988033417597,-0.11352400858175904,0.09727039933204651,11.642110598712431,0.8058913659354552,1,1.2070595429434543,-0.009903144828171293,2.0,3.14,800,0.05674771964550018,0.015190526843070984,0.1
RL,4,1.2070595429434543,-0.009903144828171293,0.1271749883890152,11.014329544979676,0.6277810537327557,1,1.0335665718296339,-0.07361761412030683,1.648105502128601,2.8979687690734863,745,0.03513583540916443,0.01,0.1271749883890152
RL,5,1.0335665718296339,-0.07361761412030683,0.07841545343399048,10.474325698035269,0.5400038469444066,1,1.0585397225997288,1.4313380242472664,2.0,3.14,800,0.01,0.01,0.1
RL,6,1.0585397225997288,1.4313380242472664,0.0989639163017273,10.086902146856888,0.38742355117838123,1,0.8097189005780011,0.8171054984278613,2.0,2.715430974960327,755,0.01921054720878601,0.02378484606742859,0.1
RL,7,0.8097189005780011,0.8171054984278613,0.14236760139465332,9.820132821425904,0.26676932543098353,1,0.7630628000098859,0.1428810342122517,1.7978441715240479,3.1276819705963135,448,0.014344096183776855,0.03106086701154709,0.14236760139465332
RL,8,0.7630628000098859,0.1428810342122517,0.03961113095283508,9.561139365380207,0.25899345604569746,1,1.2174786313944237,-0.053227630748458835,1.9821608066558838,3.14,797,0.01,0.01,0.1
RL,9,1.2174786313944237,-0.053227630748458835,0.119283527135849,9.215583285711151,0.34555607966905555,1,1.3181669383103702,-0.7701615532205517,1.6936182975769043,3.14,784,0.023627668619155884,0.01,0.119283527135849
RL,10,1.3181669383103702,-0.7701615532205517,0.03967040777206421,8.598575738652485,0.617007547058666,1,1.6861007130508914,-0.8773618378795383,2.0,3.14,640,0.01,0.020974431186914444,0.1
RL,11,1.6861007130508914,-0.8773618378795383,0.14823147654533386,7.746652140069181,0.851923598583304,1,1.6795359491069386,-0.36453421133272174,1.97200608253479,3.14,800,0.01,0.016196198761463165,0.14823147654533386
RL,12,1.6795359491069386,-0.36453421133272174,0.043986499309539795,6.867479458282373,0.879172681786808,1,1.8277423888812723,-0.1064608433126731,1.8594260215759277,3.14,785,0.01,0.01,0.1
RL,13,1.8277423888812723,-0.1064608433126731,0.08417826890945435,5.828375113013431,1.0391043452689424,1,1.9716931834831426,-0.13988457935069717,2.0,3.14,770,0.01,0.010828673839569092,0.1
RL,14,1.9716931834831426,-0.13988457935069717,0.08946922421455383,4.775395977597064,1.0529791354163667,1,1.9637273929419796,-0.10248806891052606,2.0,3.14,800,0.01,0.01,0.1
