Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,-4.86871295702949e-07,0.009193411133484758,0.04017305374145508,14.29026297802442,0.7097028146724682,1,1.915900394604661,0.01209480786386119,1.9466663599014282,3.14,800,0.01,0.023701123893260956,0.1
RL,1,1.915900394604661,0.01209480786386119,0.057390958070755005,13.209489788675945,1.0807731893484753,1,1.73834774966135,0.01395256818704304,1.772297978401184,3.14,800,0.01,0.011275678873062134,0.1
RL,2,1.73834774966135,0.01395256818704304,0.014945626258850098,12.27686264483988,0.9326271438360649,1,1.6275160042923031,0.009686919994676527,2.0,3.14,800,0.01,0.011902138590812683,0.1
RL,3,1.6275160042923031,0.009686919994676527,0.0723569393157959,11.509001902578378,0.7678607422615027,1,1.1969592928096728,0.0002191066998725084,2.0,2.9342780113220215,789,0.01,0.019428938627243042,0.1
RL,4,1.1969592928096728,0.0002191066998725084,0.11068819463253021,10.754982760087143,0.7540191424912344,1,1.920678467647554,0.021843072943643436,2.0,3.14,798,0.04047888517379761,0.01,0.11068819463253021
RL,5,1.920678467647554,0.021843072943643436,0.12881731986999512,9.741215343001896,1.0137674170852478,1,1.9109176573221531,0.48825142890176443,2.0,3.1290130615234375,764,0.016555562615394592,0.01,0.12881731986999512
RL,6,1.9109176573221531,0.48825142890176443,0.10259748995304108,8.909949000518326,0.8312663424835698,1,1.1245493622790073,0.0010707152529082606,1.9254777431488037,2.934202194213867,458,0.01,0.01090560108423233,0.10259748995304108
RL,7,1.1245493622790073,0.0010707152529082606,0.07406002283096313,8.118817252482554,0.791131748035772,1,1.9429253392201575,-0.45266420949131025,1.9729986190795898,3.14,800,0.03968830406665802,0.013804435729980469,0.1
RL,8,1.9429253392201575,-0.45266420949131025,0.11179633438587189,7.142505792023369,0.9763114604591845,1,1.9672649473390016,-0.33458615548325543,2.0,2.941897392272949,767,0.051814258098602295,0.01,0.11179633438587189
RL,9,1.9672649473390016,-0.33458615548325543,0.13190016150474548,6.110630168700775,1.0318756233225947,1,1.9682281279486202,-0.200018330392294,2.0,2.956815242767334,772,0.01,0.01,0.13190016150474548
RL,10,1.9682281279486202,-0.200018330392294,0.042851656675338745,5.100933484221726,1.0096966844790485,1,1.9634144779436364,-0.1352442377771176,2.0,3.0479156970977783,800,0.01,0.01,0.1
RL,11,1.9634144779436364,-0.1352442377771176,0.08981472253799438,4.04109612778612,1.0598373564356063,1,2.001919464818795,-0.12288715758436365,2.0,3.14,800,0.023880690336227417,0.01,0.1
RL,0,9.940418720922199e-07,0.013993751472433735,0.07824146747589111,14.305810439555309,0.6942513174239568,1,1.6883830694957274,0.03741521689849974,1.7220712900161743,2.9773969650268555,800,0.01,0.03248608112335205,0.1
RL,1,1.6883830694957274,0.03741521689849974,0.01218026876449585,13.223827761307897,1.081982678247412,1,1.6943523726893928,0.015261420004208503,1.7322986125946045,2.829794406890869,789,0.0267774760723114,0.016620904207229614,0.1
RL,2,1.6943523726893928,0.015261420004208503,0.07279139757156372,12.333487515013593,0.8903402462943042,1,1.646678896932888,-0.003756635862967844,2.0,3.1366376876831055,789,0.03954283893108368,0.011327654123306274,0.1
RL,3,1.646678896932888,-0.003756635862967844,0.07328981161117554,11.589817089847026,0.7436704251665667,1,1.225964766473099,0.01619666785304865,2.0,3.14,763,0.032930225133895874,0.01,0.1
RL,4,1.225964766473099,0.01619666785304865,0.08877497911453247,10.941293303181995,0.6485237866650309,1,1.5548439909706344,0.07257667048023003,2.0,3.14,800,0.029505982995033264,0.01671641319990158,0.1
RL,5,1.5548439909706344,0.07257667048023003,0.1339542418718338,9.933797078792583,1.0074962243894117,1,1.8865613420514304,0.5504018870096605,2.0,3.14,763,0.01,0.020839214324951172,0.1339542418718338
RL,6,1.8865613420514304,0.5504018870096605,0.1396854817867279,9.052884525023575,0.8809125537690079,1,1.8564694438845502,0.3385550003821086,1.974687099456787,2.693154811859131,576,0.015132620930671692,0.023868046700954437,0.1396854817867279
RL,7,1.8564694438845502,0.3385550003821086,0.17419199645519257,8.1384814899648,0.9144030350587755,1,1.9697656540717563,-0.48874226649120583,2.0,3.14,784,0.015717029571533203,0.01,0.17419199645519257
RL,8,1.9697656540717563,-0.48874226649120583,0.11731423437595367,7.265478695163707,0.873002794801093,1,1.8019526583386722,-0.2645643214823842,1.8351101875305176,3.14,785,0.01,0.02554865926504135,0.11731423437595367
