Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,6.435101370865349e-07,-0.00892243946844471,0.12220911681652069,14.21979880810745,0.7801288752375548,1,1.8951216282880694,-0.09087044308859091,1.983276128768921,3.1166915893554688,800,0.01,0.010104857385158539,0.12220911681652069
RL,1,1.8951216282880694,-0.09087044308859091,0.0983055830001831,13.240789982827556,0.9790088252798945,1,1.7676382856427582,-0.18113190772504875,1.8116037845611572,3.14,800,0.014377430081367493,0.01,0.1
RL,2,1.7676382856427582,-0.18113190772504875,0.08449128270149231,12.255875395390365,0.9849145874371903,1,1.9042110781145203,-0.13080229578992697,1.9892264604568481,3.14,763,0.05871811509132385,0.01,0.1
RL,3,1.9042110781145203,-0.13080229578992697,0.10944123566150665,11.269253266382211,0.986622129008154,1,1.938371276384398,-0.07126174472321428,2.0,3.1120026111602783,800,0.01,0.01,0.10944123566150665
RL,4,1.938371276384398,-0.07126174472321428,0.12644287943840027,10.36610890857336,0.903144357808852,1,1.7067314905133715,-0.009260882438629691,1.7536283731460571,3.095921039581299,800,0.01,0.01,0.12644287943840027
RL,5,1.7067314905133715,-0.009260882438629691,0.037265270948410034,9.416430712563889,0.9496781960094705,1,1.9682451132487566,0.03133726799573356,2.0,3.14,800,0.01,0.013009704649448395,0.1
RL,6,1.9682451132487566,0.03133726799573356,0.1540910303592682,8.383458919384694,1.032971793179195,1,1.9643973825883299,0.19890271740796772,2.0,3.14,800,0.06021009385585785,0.01,0.1540910303592682
RL,7,1.9643973825883299,0.19890271740796772,0.16229987144470215,7.426387930743067,0.9570709886416271,1,1.8484084059724948,0.1329683498454687,1.888149380683899,3.14,781,0.010418817400932312,0.014843754470348358,0.16229987144470215
RL,8,1.8484084059724948,0.1329683498454687,0.10960736870765686,6.4192742086413235,1.0071137221017432,1,1.9593754689716374,0.060825835383638685,2.0,3.1154799461364746,800,0.016679838299751282,0.01,0.10960736870765686
RL,9,1.9593754689716374,0.060825835383638685,0.04521086812019348,5.476442520426238,0.9428316882150858,1,1.7237623094929697,0.07293299004221868,1.7624931335449219,3.14,727,0.01,0.01,0.1
RL,10,1.7237623094929697,0.07293299004221868,0.07937511801719666,4.49695194114952,0.9794905792767175,1,1.9007462421487638,0.02234793029729283,1.9360758066177368,3.0877017974853516,778,0.06933274865150452,0.012023314833641052,0.1
RL,0,-1.5737798421842858e-06,-0.00276708842083535,0.1386224627494812,14.27167602329252,0.7283394138733836,1,1.824464857757971,-0.07962143563194324,1.8987635374069214,2.945277690887451,779,0.01,0.023849721997976303,0.1386224627494812
RL,1,1.824464857757971,-0.07962143563194324,0.05646759271621704,13.10378963143805,1.16788639185447,1,1.8251750730797842,-0.16335845382181965,1.8588008880615234,2.790008068084717,790,0.07491311430931091,0.01,0.1
RL,2,1.8251750730797842,-0.16335845382181965,0.15995436906814575,12.143682708751705,0.9601069226863448,1,1.8994468398981283,-0.08770025712108179,2.0,3.14,800,0.01,0.01,0.15995436906814575
RL,3,1.8994468398981283,-0.08770025712108179,0.08480551838874817,11.19533391825713,0.948348790494574,1,1.7557989183870535,-0.0050186919930998355,1.796433925628662,3.00234055519104,786,0.028398826718330383,0.01,0.1
RL,4,1.7557989183870535,-0.0050186919930998355,0.08808153867721558,10.296911643711217,0.8984222745459132,1,1.8804984441195929,-0.016929439321856858,1.9225404262542725,2.8329224586486816,767,0.01,0.01,0.1
