Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,1.2258685552780243e-06,-0.008127029800461932,0.1039317399263382,14.522367038696858,0.4776482442319203,1,1.195745341077091,0.26260522026087174,2.0,2.9335644245147705,772,0.06998726725578308,0.01,0.1039317399263382
RL,1,1.195745341077091,0.26260522026087174,0.1953420341014862,13.846620457430374,0.675746581266484,1,1.0872928023838278,0.023413064784498845,2.0,3.064054012298584,800,0.040142759680747986,0.01,0.1953420341014862
RL,2,1.0872928023838278,0.023413064784498845,0.1038864254951477,13.290644659793568,0.5559757976368065,1,1.326842679392197,0.3112935193163186,2.0,3.14,779,0.01,0.01,0.1038864254951477
RL,3,1.326842679392197,0.3112935193163186,0.017933756113052368,13.115766163992504,0.17487849580106385,1,0.23519459457675487,0.006110576115058453,2.0,3.065124988555908,400,0.020850002765655518,0.06301402300596237,0.1
RL,4,0.23519459457675487,0.006110576115058453,0.5374176502227783,13.103500017530834,0.012266146461669791,0,-0.006995608390325932,0.08538981438970339,1.6311582326889038,1.8668326139450073,406,0.01,0.13179059326648712,0.5374176502227783
RL,5,-0.0010886934083977873,-0.15861303350591313,0.11994105577468872,13.044446224115944,-0.002346316121878189,0,0.057412748919306776,-0.010411154499129202,1.9473249912261963,2.8353288173675537,437,0.01,0.12533751130104065,0.11994105577468872
RL,6,0.057412748919306776,-0.010411154499129202,0.17071102559566498,13.000474981836552,0.043971242279392087,0,-0.004156187884222623,-0.004710394686754377,2.0,3.14,400,0.01,0.15,0.17071102559566498
RL,7,-0.10235720135597058,-0.010023412409503992,0.09825026988983154,13.038560744521368,-0.03933332147314772,0,-0.102931594210976,0.0025576003438177934,2.0,2.803837299346924,678,0.012872263789176941,0.01,0.1
RL,8,0.5392401422891357,-0.0025237906982530645,0.12990514934062958,12.699380517383236,0.190274341243013,1,0.5304288225458899,-0.006595466001642075,1.9718773365020752,2.8722453117370605,772,0.04117591679096222,0.010918110609054565,0.12990514934062958
RL,9,0.5304288225458899,-0.006595466001642075,0.15151305496692657,12.541349400020353,0.15803111736288322,1,0.4008628941735535,-0.29039145102669467,2.0,2.862258195877075,689,0.01,0.012278541922569275,0.15151305496692657
RL,10,0.4008628941735535,-0.29039145102669467,0.5774169564247131,12.52076509882054,0.020584301199813027,0,-0.005174793024345224,-0.0020707808356617806,0.9322841167449951,0.7880977392196655,404,0.08145301789045334,0.15,0.5774169564247131
RL,11,0.18932650969128728,0.0003166431636622101,0.5663975477218628,12.315302228623585,0.19492560207767085,1,0.3456053453789583,-0.06937566408435751,1.1245396137237549,1.076920986175537,438,0.046911150217056274,0.13257195055484772,0.5663975477218628
RL,12,0.3456053453789583,-0.06937566408435751,0.5480560064315796,12.148660247056407,0.16664198156717802,1,0.37261181323374637,-1.0700883251595559,0.409895122051239,0.8712177276611328,407,0.1652652472257614,0.14405062794685364,0.5480560064315796
