Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,1.3824744831163704e-06,0.0009480382262289843,0.10758745670318604,14.420528092016495,0.5794870489468611,1,1.4319411162151374,0.48460267313013744,2.0,2.9972681999206543,763,0.0657196044921875,0.01,0.10758745670318604
RL,1,1.4319411162151374,0.48460267313013744,0.13900932669639587,13.602416898521733,0.8181111934947616,1,1.1151978317289273,0.6406950819188841,2.0,3.0072731971740723,791,0.016649499535560608,0.014102563261985779,0.13900932669639587
RL,2,1.1151978317289273,0.6406950819188841,0.052439749240875244,13.21075756308285,0.39165933543888265,1,1.0718907334926562,0.049642818967784684,2.0,3.14,800,0.01,0.01114528626203537,0.1
RL,3,1.0718907334926562,0.049642818967784684,0.14801205694675446,12.475029727513952,0.7357278355688983,1,1.6600199740569959,-1.7470107270049986,2.0,3.14,787,0.019370168447494507,0.022395819425582886,0.14801205694675446
RL,4,1.6600199740569959,-1.7470107270049986,0.058957427740097046,11.877362495004526,0.5976672325094263,1,1.037083155104109,-0.3605675997232257,1.954397439956665,3.0899970531463623,788,0.01,0.01,0.1
RL,5,1.037083155104109,-0.3605675997232257,0.13558964431285858,11.300872314904387,0.576490180100139,1,0.9168122279672457,-0.25871823021040163,2.0,3.14,726,0.01,0.01,0.13558964431285858
RL,6,0.9168122279672457,-0.25871823021040163,0.21526063978672028,10.876732187593097,0.4241401273112899,1,0.7423912892744754,-0.18597216571428682,2.0,3.14,767,0.010578781366348267,0.014231115579605103,0.21526063978672028
RL,7,0.7423912892744754,-0.18597216571428682,0.5218565464019775,10.783784422009926,0.09294776558317075,1,-0.018196090435238507,0.003917786767071778,1.8876045942306519,3.091261863708496,409,0.01600472629070282,0.022967159748077393,0.5218565464019775
RL,8,-0.114231484394097,0.008253522528297079,0.20661532878875732,10.829780996316872,-0.047044084917009954,0,-0.11006008419097078,-0.0023119666355215663,2.0,3.14,429,0.01,0.01,0.20661532878875732
RL,9,-0.10492840305208335,0.016772008217192234,0.5471854209899902,10.956783117336155,-0.04871472226487761,0,-0.10372063985607215,0.007534093169028949,1.865563988685608,2.9500694274902344,425,0.05822117626667023,0.03439471870660782,0.5471854209899902
RL,10,-0.10280279861809274,0.005844193539383627,0.578576922416687,11.012559872910185,-0.005067910880807602,0,-0.09631877789916989,0.003659789077277458,2.0,2.989030361175537,430,0.01,0.025651291012763977,0.578576922416687
RL,11,-0.09631877789916989,0.003659789077277458,0.5231607556343079,10.814053686124677,0.19850618678550802,1,0.4134761833059088,-0.06504511381625265,2.0,3.14,400,0.0407293438911438,0.0174260213971138,0.5231607556343079
RL,12,0.4134761833059088,-0.06504511381625265,0.5459359884262085,10.743086998289703,0.07096668783497329,1,0.008997763272674923,-0.015627441784478443,2.0,3.14,407,0.01,0.01,0.5459359884262085
RL,13,-0.10390134989616127,0.0031849938997892957,0.13840150833129883,10.805247172491933,-0.04614400315743694,0,-0.10262522058002078,0.005920462921060672,1.9065440893173218,3.003274917602539,400,0.03486493229866028,0.01,0.13840150833129883
RL,14,-0.10198527487273311,0.0005480114702202965,0.5131267309188843,10.88437669263437,-0.032937364277819015,0,-0.08937052617461945,-0.05048716582954169,2.0,3.0392165184020996,403,0.01,0.01,0.5131267309188843
RL,15,-0.08937052617461945,-0.05048716582954169,0.5717802047729492,10.931237132227702,-0.04686043959333119,0,-0.10099295036395235,-0.0034137660954541727,1.9194560050964355,3.14,400,0.01762448251247406,0.02510034665465355,0.5717802047729492
RL,16,-0.10078211667689559,0.011901644500708023,0.5669097900390625,11.038036444591695,-0.01061240655545248,0,0.0014123226144141094,0.6487434150898458,1.731431245803833,3.0025978088378906,400,0.03827838599681854,0.015801534056663513,0.5669097900390625
RL,17,0.09964754369215997,-0.0636316219808233,0.6280211210250854,10.998199542369441,-0.023695941475784466,0,-0.10188667255160523,0.01057312396195216,1.7659796476364136,2.9637093544006348,400,0.01,0.0337899848818779,0.6
RL,18,-0.10188667255160523,0.01057312396195216,0.5493232011795044,11.00008953023779,-0.0018899878683491522,0,4.456462804518883e-05,-0.0006860622141483808,2.0,3.14,463,0.016400858759880066,0.02890067920088768,0.5493232011795044
RL,19,4.456462804518883e-05,-0.0006860622141483808,0.5711848735809326,11.003290558934577,-0.003201028696786068,0,-1.1072945308830317e-06,0.002385937642733923,2.0,2.852902889251709,400,0.01,0.03211940824985504,0.5711848735809326
RL,20,-1.1072945308830317e-06,0.002385937642733923,0.5919798016548157,11.005391382562426,-0.0021008236278490244,0,-4.2474107010577794e-05,0.004131987011643518,2.0,2.61919903755188,400,0.06881161034107208,0.03532944619655609,0.5919798016548157
RL,21,-8.870926495340991e-05,-0.0007063369395519555,0.5304907560348511,10.964654449697152,0.033002201900696804,0,0.11496688984933838,-0.049015172593516704,1.8075876235961914,3.14,445,0.0420960932970047,0.01,0.5304907560348511
RL,22,0.11496688984933838,-0.049015172593516704,0.557703971862793,10.97865211939178,-0.013997669694628456,0,0.012387226219814421,0.006466013874565156,2.0,3.14,431,0.026289239525794983,0.01772318407893181,0.557703971862793
RL,23,0.012387226219814421,0.006466013874565156,0.573720395565033,10.965739565539758,0.012912553852022057,0,-0.09969774430304575,0.003192804858951113,1.741988182067871,3.14,400,0.01,0.011633515357971191,0.573720395565033
RL,24,-0.09969774430304575,0.003192804858951113,0.5568220019340515,10.976963042693782,-0.011223477154024053,0,-0.00013694157543377923,0.0006964916308888941,2.0,3.14,440,0.019454479217529297,0.03000006452202797,0.5568220019340515
RL,25,-0.00013694157543377923,0.0006964916308888941,0.5211710333824158,10.980788368419871,-0.0038253257260887352,0,-0.00010315867713701377,0.009985522599070689,1.746778964996338,2.7646946907043457,428,0.022182375192642212,0.025356963276863098,0.5211710333824158
RL,26,-0.10149973076159388,0.009200614685343434,0.49514734745025635,11.101979145133706,-0.049596365449298574,0,-0.100959595901193,0.00854697240368605,2.0,3.068453788757324,535,0.01,0.019724536687135696,0.49514734745025635
RL,27,-0.10018729042730912,0.004794328162845475,0.4463142156600952,11.25404608393398,-0.051382891718390056,-1,-0.100253814955204,0.00974366490784693,2.0,3.14,483,0.0173732191324234,0.01,0.4463142156600952
RL,28,0.2618871080189761,-0.5592728925410615,0.2588167190551758,11.244734127455581,-0.04984451027093506,0,-0.10131335148470859,0.0032245815777291994,1.943199634552002,3.1335983276367188,627,0.09264426678419113,0.01,0.2588167190551758
RL,29,-0.10131335148470859,0.0032245815777291994,0.2384360283613205,11.2252486712964,0.01948545615918107,0,-0.09331935818268955,-0.12310919210450558,2.0,3.14,647,0.04233880341053009,0.01,0.2384360283613205
