Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,9.527038995765617e-07,-0.00012453616298801926,0.11839008331298828,14.277403795841792,0.7225097827702953,1,1.7540923474130379,0.12550884746710586,2.0,2.8590943813323975,800,0.01,0.01,0.11839008331298828
RL,1,1.7540923474130379,0.12550884746710586,0.09027674794197083,13.43903061232156,0.8383731835202326,1,1.3590549237465406,0.1455668306654569,1.8992195129394531,3.1376733779907227,800,0.01,0.01,0.1
RL,2,1.3590549237465406,0.1455668306654569,0.05390515923500061,12.826870127454015,0.6121604848675446,1,1.018554835978638,0.22550134913351122,1.8477014303207397,3.14,800,0.01,0.01,0.1
RL,3,1.018554835978638,0.22550134913351122,0.12979674339294434,12.389203618235971,0.43766650921804384,1,0.8053367690928895,0.2976083102783031,1.827742099761963,2.977431297302246,800,0.021512776613235474,0.01,0.12979674339294434
RL,4,0.8053367690928895,0.2976083102783031,0.11343872547149658,11.952887423600657,0.4363161946353138,1,0.9351278090531506,0.04535257006486783,1.8423165082931519,3.059082269668579,744,0.01,0.011037975549697876,0.11343872547149658
RL,5,0.9351278090531506,0.04535257006486783,0.07970276474952698,11.580790907091743,0.37209651650891473,1,0.6967854012141168,0.03521369463127781,2.0,3.14,800,0.03152190148830414,0.010325178503990173,0.1
RL,6,0.6967854012141168,0.03521369463127781,0.12113146483898163,11.495848425220766,0.08494248187097675,1,-0.01003864218599714,-0.10085282330504808,1.9773309230804443,3.14,751,0.021373450756072998,0.01539640873670578,0.12113146483898163
RL,7,-0.01003864218599714,-0.10085282330504808,0.10492457449436188,11.022758843250088,0.47308958197067774,1,1.4311223277093217,-0.2232428458717682,1.8819814920425415,3.14,659,0.019028425216674805,0.012103565037250519,0.10492457449436188
RL,8,1.4311223277093217,-0.2232428458717682,0.1673479676246643,10.366193900220695,0.6565649430293927,1,1.3821387568460244,-1.241692957367712,1.9749835729599,2.7702620029449463,800,0.028247982263565063,0.01,0.1673479676246643
RL,9,1.3821387568460244,-1.241692957367712,0.11274679005146027,9.734448888454033,0.6317450117666628,1,1.2605126554275565,-0.5137288422767503,1.954516887664795,3.074225902557373,800,0.01,0.01,0.11274679005146027
RL,10,1.2605126554275565,-0.5137288422767503,0.12697215378284454,9.131564434507883,0.6028844539461495,1,1.3650473575008657,-0.39557149782691275,1.870862603187561,3.14,793,0.01,0.016004756093025208,0.12697215378284454
RL,11,1.3650473575008657,-0.39557149782691275,0.0868891179561615,8.750788769589866,0.3807756649180174,1,0.2478190668832077,-0.009818142364194081,2.0,3.14,697,0.059436947107315063,0.01,0.1
RL,12,0.2478190668832077,-0.009818142364194081,0.15725144743919373,8.745466518703973,0.0053222508858929984,0,-0.006842006171691575,-0.012226790234937477,2.0,3.14,781,0.01,0.019223429262638092,0.15725144743919373
RL,13,-0.006842006171691575,-0.012226790234937477,0.11749240756034851,8.766508238938345,-0.021041720234372008,0,-0.008129661662825673,0.4486498130661953,2.0,2.543818235397339,800,0.01,0.013380125164985657,0.11749240756034851
RL,14,-0.008129661662825673,0.4486498130661953,0.11408311128616333,8.80002741917287,-0.03351918023452605,0,-0.10651354709483536,-0.0023943217256140554,1.6538563966751099,3.14,800,0.03162774443626404,0.01,0.11408311128616333
RL,15,-0.10322206920611426,0.0011599029381237226,0.08416402339935303,8.89731530815281,-0.0322119154630105,0,-0.10217874911327378,0.0028729327587836933,1.990931749343872,3.0447652339935303,751,0.01,0.01744668185710907,0.1
RL,16,-0.10217874911327378,0.0028729327587836933,0.1419430524110794,8.86744994944744,0.029865358705370326,0,0.05800328076267492,0.00035076277249796416,1.7452129125595093,3.14,800,0.014710098505020142,0.01,0.1419430524110794
RL,17,-0.10192080184620932,-0.0037688325260537975,0.07413700222969055,8.911936233316492,-0.0354820456025422,0,-0.1010719038268531,-0.0023629644673803718,1.8706414699554443,3.0031113624572754,754,0.01,0.01,0.1
RL,18,-0.10091682445202296,-0.0005294968184273588,0.09428399801254272,8.961587599646974,-0.013875128882437693,0,0.0011527113173988687,0.003916161496341455,1.9727699756622314,2.6447904109954834,736,0.02995993196964264,0.046138036996126175,0.1
RL,19,0.0011527113173988687,0.003916161496341455,0.12011204659938812,8.955808183441953,0.005779416205021093,0,-0.10038627329733942,-0.005959213617943165,2.0,3.0949816703796387,719,0.01,0.014395289123058319,0.12011204659938812
RL,20,-0.10038627329733942,-0.005959213617943165,0.10604079067707062,8.939074846276391,0.01673333716556158,0,0.07131025101055921,0.2386731276440034,2.0,3.14,800,0.04507085680961609,0.01,0.10604079067707062
RL,21,-0.10109901321789716,-0.005224546542562598,0.350166380405426,8.938113027336739,0.01632630173347671,0,0.06416681603099451,0.22433388974479848,2.0,3.009097099304199,455,0.024196982383728027,0.019790057092905045,0.350166380405426
