Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,distance,robot_radius,final_inflation
RL,0,2.4135929330721267e-07,-0.0026286321609098953,0.13640019297599792,14.267375732324783,0.7325887727802787,1,1.7666441247898454,0.24020448118739313,1.8903813362121582,3.14,800,0.01,0.01214195042848587,0.13640019297599792
RL,1,1.7666441247898454,0.24020448118739313,0.07700884342193604,13.306985309666594,0.9603904226581896,1,1.888727008698447,0.1535520134492907,2.0,3.0454585552215576,800,0.02962246537208557,0.01,0.1
RL,2,1.888727008698447,0.1535520134492907,0.0842132568359375,12.342332435381556,0.9646528742850382,1,1.679518115277976,0.008117810079590598,1.820685625076294,2.848806858062744,781,0.028280004858970642,0.01,0.1
RL,3,1.679518115277976,0.008117810079590598,0.092139333486557,11.585064584461819,0.757267850919737,1,1.2669550280193866,0.06872262544716363,1.9189280271530151,3.14,775,0.010528713464736938,0.01,0.1
RL,4,1.2669550280193866,0.06872262544716363,0.14194342494010925,10.862729157263306,0.7223354271985123,1,1.806266394482533,-0.1278891948449254,1.947396993637085,3.14,800,0.01,0.01,0.14194342494010925
RL,5,1.806266394482533,-0.1278891948449254,0.07885730266571045,9.897430890679432,0.9652982665838739,1,1.892018798032263,-0.5684333304373461,1.9449834823608398,3.14,800,0.06462563574314117,0.01,0.1
RL,6,1.892018798032263,-0.5684333304373461,0.07919186353683472,8.858817886038633,1.0386130046407995,1,1.9462413509478957,-0.04411374370130433,2.0,2.754855155944824,776,0.03796842694282532,0.01,0.1
RL,7,1.9462413509478957,-0.04411374370130433,0.04523661732673645,7.868234493406424,0.9905833926322085,1,1.8136884138319376,0.08480829582098097,1.854393720626831,2.9973654747009277,800,0.01,0.019157622009515762,0.1
RL,8,1.8136884138319376,0.08480829582098097,0.13653148710727692,6.860991791988735,1.007242701417689,1,1.9595256254758775,0.08100176730946335,2.0,3.14,798,0.030597612261772156,0.01728176325559616,0.13653148710727692
RL,9,1.9595256254758775,0.08100176730946335,0.13395486772060394,5.836713329467274,1.024278462521461,1,1.9695081316552232,0.01725360282530549,2.0,3.14,800,0.037829384207725525,0.019906427711248398,0.13395486772060394
RL,10,1.9695081316552232,0.01725360282530549,0.18209673464298248,4.816908943477981,1.0198043859892936,1,1.9704467565487171,-0.1305534515206562,1.96840238571167,2.9319956302642822,800,0.06610026955604553,0.01,0.18209673464298248
RL,0,1.0975046081682977e-06,-0.022151013357797886,0.07894405722618103,14.272552691226934,0.727479213340219,1,1.7063870929800828,0.14972629997228049,1.8831477165222168,3.14,795,0.026989400386810303,0.025029227137565613,0.1
RL,1,1.7063870929800828,0.14972629997228049,0.0853603184223175,13.225756425029715,1.0467962661972194,1,1.8108362326751695,-0.02666581597080915,2.0,2.8317103385925293,796,0.01,0.01,0.1
RL,2,1.8108362326751695,-0.02666581597080915,0.06350916624069214,12.612981418313602,0.6127750067161131,1,0.22561618018115173,-1.0805318244537196,1.9384360313415527,2.8809773921966553,800,0.01,0.018055066466331482,0.1
RL,3,0.22561618018115173,-1.0805318244537196,0.046683549880981445,12.515897416413335,0.09708400190026722,1,-0.008385559483661105,0.2790085748565851,2.0,2.976283073425293,792,0.021172598004341125,0.01,0.1
RL,4,-0.1064141750358735,-0.02270447681580426,0.1166791170835495,12.579649460887413,-0.054311363388091394,-1,-0.10652255707981273,-0.010546793944828672,2.0,3.085815668106079,650,0.01,0.01,0.1166791170835495
RL,5,-0.10344260351451735,-0.019554523112819674,0.0828298032283783,12.74394467708908,-0.05595625111605429,-1,-0.10248221260389997,-0.017540671493321024,2.0,2.8374900817871094,734,0.01,0.01,0.1
RL,6,-0.10239341979614557,-0.016214322766444914,0.04074126482009888,12.912057687757061,-0.06196980216774861,-1,-0.10162181025456284,-0.012734587603376181,2.0,2.8964762687683105,800,0.01,0.010489515960216522,0.1
RL,7,-0.10096904062544368,-0.015234258314023792,0.0915362536907196,12.963814168543184,0.002134186673442784,0,0.01069513007595585,-0.013039356854695296,1.7620854377746582,3.14,800,0.01,0.01,0.1
RL,8,0.01069513007595585,-0.013039356854695296,0.09126612544059753,12.93649828984058,0.02731587870260377,0,0.4418269863616652,0.4807342339883484,1.9277046918869019,2.9373865127563477,762,0.032528653740882874,0.01,0.1
RL,9,0.4418269863616652,0.4807342339883484,0.10071040689945221,12.213290652366249,0.7232076374743315,1,1.5094701872319938,0.13216648891998836,2.0,3.14,800,0.01,0.017957814037799835,0.10071040689945221
RL,10,1.5094701872319938,0.13216648891998836,0.10782518982887268,11.519282648205417,0.6940080041608319,1,1.2061162470660933,0.10053683496332391,1.8854255676269531,3.059877872467041,800,0.01,0.01,0.10782518982887268
RL,11,1.2061162470660933,0.10053683496332391,0.09758222103118896,10.823718260490653,0.6955643877147644,1,1.5582664057898832,-0.20859131428369482,1.975982427597046,3.14,800,0.01,0.01,0.1
RL,12,1.5582664057898832,-0.20859131428369482,0.07745534181594849,10.040896925963466,0.7828213345271866,1,1.4969820825360776,-0.300514180188532,2.0,3.14,795,0.029920682311058044,0.01,0.1
RL,13,1.4969820825360776,-0.300514180188532,0.03254774212837219,9.180394545470755,0.8605023804927114,1,1.5927029904694872,-0.007882037838660958,1.9624191522598267,2.9809420108795166,800,0.012597784399986267,0.015565797686576843,0.1
RL,14,1.5927029904694872,-0.007882037838660958,0.03663328289985657,8.341004976351929,0.8393895691188256,1,1.698513533789469,0.1340934597595601,2.0,3.14,769,0.014872819185256958,0.01839073747396469,0.1
RL,15,1.698513533789469,0.1340934597595601,0.11816835403442383,7.2240383920726945,1.1169665842792345,1,1.696932309102023,-0.008910057727934042,1.9778659343719482,3.14,798,0.052221640944480896,0.028794102370738983,0.11816835403442383
RL,16,1.696932309102023,-0.008910057727934042,0.04872018098831177,6.34718995262012,0.8768484394525746,1,1.6701035522093914,-0.013823908506702974,2.0,3.1157472133636475,800,0.01,0.017394818365573883,0.1
RL,17,1.6701035522093914,-0.013823908506702974,0.1383455991744995,5.340249637941242,1.0069403146788778,1,2.005384514401648,-0.15110797499006104,2.0,2.880831241607666,800,0.01,0.01656670868396759,0.1383455991744995
RL,18,2.005384514401648,-0.15110797499006104,0.08115223050117493,4.264263723940888,1.0759859140003538,1,2.003510627232634,0.10992342146048842,2.0,3.14,795,0.0111570805311203,0.01,0.1
